date,price,type,bedrooms
10/5/2014,426500,house,3
10/5/2014,455000,house,3
10/5/2014,598000,house,4
10/5/2014,617500,house,4
10/5/2014,630000,house,5
10/5/2014,2200000,house,5
10/6/2014,365000,house,3
10/6/2014,397000,house,3
10/6/2014,500000,house,3
10/6/2014,505000,house,2
10/6/2014,550000,house,3
10/6/2014,575000,house,3
10/6/2014,605000,house,4
10/6/2014,625000,house,4
10/7/2014,423000,house,3
10/7/2014,540000,house,5
10/7/2014,555000,house,4
10/7/2014,570000,house,4
10/7/2014,700000,house,4
10/8/2014,384000,house,3
10/8/2014,665000,house,3
10/10/2014,455000,house,4
10/11/2014,372000,house,2
10/11/2014,399000,house,3
10/11/2014,577000,house,3
10/11/2014,662500,house,4
10/12/2014,375000,house,3
10/12/2014,400000,house,3
10/12/2014,405000,house,3
10/12/2014,420000,house,4
10/12/2014,443000,house,3
10/12/2014,490000,house,2
10/12/2014,505500,house,4
10/13/2014,361000,house,3
10/13/2014,371000,house,3
10/13/2014,450000,house,3
10/13/2014,610000,house,4
10/13/2014,700000,house,3
10/14/2014,510000,house,4
10/15/2014,795000,house,3
10/15/2014,980000,house,5
10/17/2014,440000,house,3
10/17/2014,450000,house,4
10/17/2014,500000,house,5
10/18/2014,405000,house,3
10/18/2014,409000,house,3
10/18/2014,429000,house,4
10/18/2014,435000,house,3
10/18/2014,475000,house,4
10/18/2014,483000,house,3
10/18/2014,770000,house,4
10/18/2014,930000,house,4
10/19/2014,385000,house,3
10/19/2014,389000,house,3
10/19/2014,460000,house,3
10/19/2014,475500,house,3
10/19/2014,480000,house,4
10/19/2014,520000,house,4
10/19/2014,525000,house,2
10/19/2014,703500,house,5
10/19/2014,900000,house,3
10/20/2014,350000,house,3
10/20/2014,430000,house,3
10/20/2014,470000,house,3
10/20/2014,528000,house,3
10/20/2014,540000,house,4
10/21/2014,548000,house,3
10/21/2014,591500,house,3
10/21/2014,770000,house,3
10/21/2014,860000,house,4
10/22/2014,691000,house,3
10/22/2014,715000,house,3
10/24/2014,363000,house,1
10/24/2014,452500,house,3
10/24/2014,557000,house,4
10/24/2014,658000,house,4
10/24/2014,850000,house,3
10/25/2014,337500,house,3
10/25/2014,443000,house,3
10/25/2014,510000,house,4
10/26/2014,425000,house,3
10/26/2014,438000,house,3
10/26/2014,466000,house,3
10/26/2014,475000,house,2
10/26/2014,606000,house,4
10/26/2014,2375000,house,5
10/27/2014,470000,house,3
10/27/2014,485000,house,4
10/27/2014,515000,house,4
10/27/2014,1270000,house,4
10/28/2014,355000,house,2
10/28/2014,405000,house,3
10/29/2014,480000,house,3
10/29/2014,735000,house,3
10/29/2014,1005000,house,4
10/31/2014,435000,house,3
10/31/2014,455000,house,3
10/31/2014,471000,house,3
10/31/2014,550000,house,3
11/1/2014,501000,house,4
11/1/2014,595000,house,4
11/2/2014,472000,house,4
11/2/2014,480000,house,4
11/2/2014,515000,house,4
11/2/2014,582000,house,3
11/2/2014,585000,house,4
11/2/2014,720000,house,4
11/2/2014,740000,house,3
11/3/2014,470000,house,4
11/4/2014,404500,house,3
11/4/2014,413000,house,3
11/4/2014,452500,house,3
11/4/2014,470000,house,3
11/4/2014,482000,house,3
11/4/2014,580000,house,5
11/4/2014,1100000,house,4
11/5/2014,550000,house,5
11/5/2014,625000,house,4
11/5/2014,680000,house,4
11/5/2014,890000,house,4
11/6/2014,571000,house,5
11/7/2014,359000,house,2
11/7/2014,369000,house,2
11/7/2014,390000,house,3
11/7/2014,515000,house,4
11/7/2014,520000,house,4
11/7/2014,525000,house,4
11/7/2014,560000,house,4
11/7/2014,563000,house,3
11/7/2014,655000,house,4
11/7/2014,900000,house,3
11/8/2014,359100,house,3
11/8/2014,460000,house,3
11/8/2014,462000,house,4
11/8/2014,475000,house,3
11/8/2014,592000,house,3
11/8/2014,605000,house,4
11/9/2014,425100,house,4
11/9/2014,645000,house,4
11/9/2014,665000,house,3
11/9/2014,908000,house,5
11/9/2014,970000,house,5
11/9/2014,1000000,house,4
11/10/2014,415000,house,2
11/10/2014,465000,house,3
11/10/2014,469000,house,3
11/10/2014,500000,house,4
11/10/2014,501000,house,4
11/10/2014,600600,house,3
11/10/2014,615000,house,3
11/10/2014,648000,house,3
11/10/2014,830000,house,5
11/11/2014,450000,house,4
11/11/2014,570000,house,5
11/11/2014,590000,house,4
11/11/2014,625000,house,4
11/12/2014,546000,house,4
11/12/2014,651000,house,4
11/12/2014,975000,house,4
11/14/2014,443000,house,3
11/14/2014,451500,house,3
11/14/2014,470000,house,3
11/14/2014,478000,house,4
11/14/2014,485000,house,4
11/14/2014,505000,house,4
11/15/2014,385000,house,3
11/15/2014,390000,house,3
11/15/2014,415000,house,3
11/15/2014,505000,house,3
11/16/2014,410000,house,3
11/16/2014,429000,house,3
11/16/2014,447000,house,3
11/16/2014,455000,house,3
11/16/2014,459970,house,3
11/16/2014,467000,house,3
11/16/2014,507500,house,4
11/16/2014,510000,house,4
11/16/2014,510000,house,4
11/16/2014,510000,house,4
11/16/2014,1350000,house,5
11/17/2014,385000,house,3
11/17/2014,439000,house,3
11/17/2014,485555,house,3
11/17/2014,540000,house,4
11/17/2014,560000,house,4
11/17/2014,637500,house,3
11/17/2014,655000,house,4
11/17/2014,845000,house,4
11/17/2014,910000,house,4
11/17/2014,1000000,house,3
11/18/2014,409000,house,3
11/18/2014,425000,house,3
11/18/2014,443000,house,3
11/18/2014,455000,house,4
11/18/2014,470000,house,3
11/18/2014,476000,house,3
11/18/2014,550000,house,4
11/18/2014,650000,house,4
11/19/2014,420000,house,3
11/19/2014,522000,house,3
11/19/2014,562000,house,3
11/19/2014,590000,house,3
11/19/2014,592000,house,3
11/19/2014,877000,house,5
11/21/2014,399000,house,4
11/21/2014,495000,house,3
11/21/2014,499950,house,4
11/21/2014,610000,house,3
11/21/2014,702000,house,4
11/21/2014,1261000,house,4
11/22/2014,380000,house,3
11/22/2014,447000,house,3
11/22/2014,491500,house,4
11/22/2014,519000,house,3
11/22/2014,530000,house,3
11/22/2014,760000,house,4
11/23/2014,415000,house,3
11/23/2014,2100000,house,4
11/24/2014,545000,house,4
11/24/2014,550000,house,3
11/24/2014,585000,house,4
11/24/2014,690000,house,4
11/24/2014,1175000,house,4
11/25/2014,380000,house,3
11/25/2014,386000,house,3
11/25/2014,400000,house,2
11/25/2014,445000,house,3
11/25/2014,455000,house,4
11/25/2014,471500,house,3
11/25/2014,520000,house,4
11/25/2014,595000,house,3
11/25/2014,705000,house,4
11/25/2014,833000,house,4
11/25/2014,960000,house,5
11/26/2014,523000,house,3
11/26/2014,539500,house,4
11/26/2014,780000,house,5
11/26/2014,851982,house,3
11/26/2014,852000,house,4
11/26/2014,903018,house,3
11/28/2014,366000,house,3
11/28/2014,435000,house,3
11/28/2014,602500,house,3
11/28/2014,688000,house,4
11/28/2014,940000,house,5
11/29/2014,375000,house,3
11/29/2014,450000,house,3
11/29/2014,500000,house,3
11/29/2014,533500,house,3
11/29/2014,610000,house,4
11/29/2014,650000,house,3
11/29/2014,731500,house,3
11/29/2014,805000,house,3
11/29/2014,940000,house,4
11/30/2014,395000,house,3
11/30/2014,408000,house,3
11/30/2014,410000,house,3
11/30/2014,460000,house,4
11/30/2014,468000,house,4
11/30/2014,541000,house,4
11/30/2014,638000,house,3
11/30/2014,1200000,house,3
12/1/2014,415000,house,3
12/1/2014,434500,house,3
12/1/2014,453000,house,3
12/1/2014,455000,house,4
12/1/2014,486000,house,4
12/1/2014,630000,house,5
12/2/2014,414000,house,3
12/2/2014,480000,house,4
12/2/2014,605000,house,4
12/2/2014,620000,house,3
12/2/2014,1030000,house,4
12/3/2014,471000,house,4
12/3/2014,791000,house,4
12/3/2014,1200000,house,4
12/3/2014,1270000,house,4
12/5/2014,376500,house,3
12/5/2014,397500,house,3
12/5/2014,410000,house,3
12/5/2014,435000,house,3
12/5/2014,550000,house,3
12/5/2014,615000,house,4
12/5/2014,685000,house,3
12/5/2014,997000,house,4
12/6/2014,425000,house,3
12/6/2014,470000,house,4
12/6/2014,560000,house,5
12/7/2014,430000,house,4
12/7/2014,450000,house,3
12/7/2014,450000,house,3
12/7/2014,485000,house,3
12/7/2014,495000,house,3
12/7/2014,570000,house,3
12/7/2014,590000,house,4
12/7/2014,590000,house,4
12/7/2014,680000,house,5
12/8/2014,398000,house,3
12/8/2014,405000,house,3
12/8/2014,485000,house,3
12/8/2014,576000,house,4
12/8/2014,580000,house,3
12/8/2014,640000,house,4
12/9/2014,407666,house,3
12/9/2014,465000,house,4
12/9/2014,490000,house,4
12/9/2014,517500,house,4
12/9/2014,550000,house,3
12/9/2014,558500,house,3
12/9/2014,775000,house,4
12/9/2014,950000,house,4
12/10/2014,685000,house,4
12/10/2014,735000,house,5
12/10/2014,790000,house,4
12/12/2014,355000,house,3
12/12/2014,513000,house,4
12/12/2014,620000,house,4
12/12/2014,640000,house,4
12/12/2014,1221000,house,5
12/12/2014,1327000,house,5
12/13/2014,382000,house,2
12/13/2014,430000,house,4
12/13/2014,436000,house,3
12/13/2014,450000,house,4
12/13/2014,470000,house,4
12/13/2014,475000,house,3
12/13/2014,525000,house,4
12/13/2014,530000,house,3
12/14/2014,376000,house,3
12/14/2014,472500,house,3
12/14/2014,517000,house,3
12/14/2014,545000,house,3
12/14/2014,685000,house,1
12/15/2014,390000,house,3
12/15/2014,447500,house,3
12/15/2014,460000,house,3
12/16/2014,455000,house,3
12/16/2014,555000,house,3
12/16/2014,555000,house,4
12/16/2014,600000,house,5
12/16/2014,1950000,house,4
12/17/2014,730000,house,3
12/19/2014,426000,house,3
12/19/2014,475000,house,4
12/19/2014,620000,house,4
12/19/2014,862500,house,4
12/20/2014,434000,house,3
12/20/2014,510000,house,4
12/20/2014,626000,house,3
12/20/2014,757000,house,3
12/21/2014,388000,house,3
12/21/2014,407000,house,3
12/21/2014,470000,house,3
12/21/2014,512500,house,3
12/21/2014,621000,house,3
12/21/2014,1070000,house,5
12/22/2014,385000,house,2
12/22/2014,385000,house,3
12/22/2014,385000,house,3
12/22/2014,440000,house,3
12/22/2014,505000,house,4
12/22/2014,590000,house,4
12/23/2014,405250,house,3
12/23/2014,487000,house,4
12/23/2014,520000,house,3
1/3/2015,456000,house,3
1/3/2015,715000,house,4
1/4/2015,560000,house,4
1/5/2015,425000,house,3
1/5/2015,522500,house,3
1/6/2015,430000,house,3
1/6/2015,445000,house,3
1/9/2015,420000,house,3
1/9/2015,555000,house,4
1/9/2015,1080000,house,4
1/10/2015,412500,house,3
1/10/2015,495000,house,4
1/10/2015,586000,house,4
1/11/2015,430000,house,3
1/11/2015,555000,house,4
1/12/2015,650500,house,4
1/12/2015,735000,house,3
1/15/2015,751500,house,4
1/16/2015,413300,house,3
1/16/2015,441000,house,3
1/16/2015,445000,house,3
1/16/2015,460000,house,4
1/16/2015,608000,house,4
1/17/2015,369000,house,3
1/17/2015,409000,house,3
1/17/2015,439000,house,3
1/17/2015,457000,house,3
1/17/2015,570000,house,3
1/17/2015,1015000,house,5
1/18/2015,405000,house,3
1/18/2015,415000,house,3
1/18/2015,512500,house,4
1/18/2015,520000,house,4
1/18/2015,660800,house,5
1/18/2015,1150000,house,5
1/19/2015,470000,house,4
1/19/2015,617000,house,4
1/19/2015,705000,house,4
1/19/2015,752000,house,4
1/19/2015,899000,house,4
1/20/2015,460000,house,4
1/20/2015,530000,house,4
1/21/2015,985000,house,5
1/23/2015,395000,house,2
1/23/2015,420000,house,3
1/23/2015,455000,house,3
1/23/2015,533000,house,3
1/23/2015,1260000,house,4
1/24/2015,479000,house,4
1/24/2015,575000,house,4
1/24/2015,630000,house,4
1/24/2015,632500,house,4
1/25/2015,415000,house,2
1/25/2015,445000,house,3
1/25/2015,500000,house,3
1/27/2015,395000,house,1
1/27/2015,405000,house,2
1/27/2015,405000,house,3
1/27/2015,432000,house,3
1/27/2015,460000,house,4
1/27/2015,475000,house,3
1/27/2015,620000,house,3
1/30/2015,430000,house,3
1/30/2015,432000,house,3
1/30/2015,450000,house,4
1/30/2015,480000,house,3
1/30/2015,517500,house,4
1/30/2015,565000,house,4
1/30/2015,610000,house,4
1/30/2015,660000,house,4
1/30/2015,795000,house,3
1/31/2015,450000,house,3
1/31/2015,530000,house,4
1/31/2015,540000,house,3
1/31/2015,615000,house,4
1/31/2015,663500,house,3
1/31/2015,700000,house,3
2/1/2015,585000,house,4
2/1/2015,623000,house,3
2/2/2015,428000,house,3
2/2/2015,435000,house,3
2/2/2015,450000,house,3
2/2/2015,530000,house,3
2/2/2015,550000,house,4
2/2/2015,630000,house,4
2/2/2015,760000,house,4
2/3/2015,390000,house,3
2/3/2015,415000,house,3
2/3/2015,425000,house,3
2/3/2015,555000,house,4
2/3/2015,569000,house,4
2/4/2015,460000,house,3
2/4/2015,540000,house,3
2/4/2015,940000,house,3
2/6/2015,337500,house,3
2/6/2015,379000,house,3
2/6/2015,405000,house,3
2/6/2015,432000,house,3
2/6/2015,453000,house,3
2/6/2015,471800,house,3
2/6/2015,595000,house,4
2/6/2015,860000,house,5
2/7/2015,462000,house,3
2/7/2015,462000,house,3
2/7/2015,730500,house,3
2/8/2015,425000,house,3
2/8/2015,472500,house,4
2/8/2015,480000,house,3
2/8/2015,515000,house,4
2/8/2015,550000,house,4
2/8/2015,600000,house,4
2/8/2015,940000,house,3
2/9/2015,410000,house,4
2/9/2015,470000,house,4
2/9/2015,640000,house,3
2/9/2015,652500,house,4
2/9/2015,760000,house,5
2/10/2015,577000,house,4
2/11/2015,657500,house,3
2/11/2015,725000,house,3
2/13/2015,393000,house,3
2/13/2015,411000,house,3
2/13/2015,480000,house,3
2/14/2015,445000,house,3
2/14/2015,459000,house,3
2/14/2015,510000,house,4
2/14/2015,547500,house,4
2/14/2015,575000,house,2
2/14/2015,580000,house,3
2/14/2015,610000,house,4
2/15/2015,385000,house,3
2/15/2015,448000,house,4
2/15/2015,610000,house,4
2/15/2015,829000,house,4
2/16/2015,392000,house,3
2/16/2015,445000,house,3
2/16/2015,480000,house,3
2/16/2015,555000,house,4
2/17/2015,405000,house,3
2/17/2015,469950,house,3
2/17/2015,475000,house,4
2/17/2015,539000,house,4
2/17/2015,800000,house,5
2/17/2015,830000,house,3
2/18/2015,430000,house,3
2/18/2015,606000,house,3
2/18/2015,1008000,house,4
2/20/2015,405000,house,3
2/20/2015,420000,house,3
2/20/2015,430000,house,4
2/20/2015,430000,house,3
2/20/2015,439000,house,3
2/20/2015,465000,house,3
2/20/2015,482500,house,4
2/20/2015,511000,house,3
2/20/2015,520000,house,4
2/20/2015,530000,house,4
2/20/2015,550000,house,4
2/20/2015,560000,house,4
2/20/2015,565000,house,3
2/20/2015,640000,house,3
2/20/2015,685000,house,4
2/21/2015,445000,house,3
2/21/2015,472000,house,3
2/21/2015,475000,house,3
2/21/2015,485000,house,3
2/21/2015,500000,house,4
2/21/2015,549000,house,3
2/21/2015,560000,house,3
2/21/2015,578000,house,4
2/21/2015,599000,house,4
2/21/2015,690000,house,3
2/21/2015,736000,house,3
2/22/2015,370500,house,3
2/22/2015,448000,house,3
2/22/2015,460000,house,3
2/22/2015,625000,house,5
2/22/2015,635000,house,4
2/22/2015,688000,house,4
2/23/2015,450000,house,3
2/23/2015,469000,house,3
2/23/2015,537000,house,4
2/23/2015,560000,house,4
2/23/2015,810000,house,5
2/24/2015,395000,house,3
2/24/2015,445000,house,2
2/24/2015,461000,house,3
2/24/2015,515000,house,3
2/24/2015,539000,house,3
2/24/2015,540000,house,4
2/24/2015,610000,house,4
2/24/2015,625000,house,5
2/25/2015,697000,house,3
2/27/2015,540000,house,4
2/28/2015,420000,house,3
2/28/2015,431000,house,3
2/28/2015,498000,house,4
2/28/2015,530000,house,3
2/28/2015,572500,house,3
2/28/2015,755000,house,4
2/28/2015,370000,house,3
2/28/2015,415000,house,3
2/28/2015,452000,house,3
2/28/2015,790000,house,4
3/1/2015,365000,house,3
3/1/2015,475000,house,3
3/1/2015,495000,house,3
3/1/2015,640000,house,4
3/1/2015,682500,house,5
3/1/2015,747500,house,4
3/2/2015,360000,house,3
3/2/2015,378000,house,3
3/2/2015,516500,house,3
3/2/2015,580000,house,4
3/2/2015,599000,house,4
3/2/2015,607000,house,5
3/2/2015,614000,house,2
3/2/2015,620000,house,4
3/2/2015,1300000,house,4
3/3/2015,375000,house,3
3/3/2015,496000,house,3
3/3/2015,995000,house,4
3/5/2015,370000,house,3
3/5/2015,396000,house,3
3/5/2015,435000,house,3
3/5/2015,463000,house,3
3/5/2015,538000,house,5
3/5/2015,559950,house,4
3/6/2015,440000,house,3
3/6/2015,450000,house,3
3/6/2015,535000,house,4
3/6/2015,615000,house,4
3/6/2015,617000,house,4
3/7/2015,353000,house,3
3/7/2015,440000,house,3
3/7/2015,446000,house,3
3/7/2015,470000,house,3
3/7/2015,510000,house,2
3/7/2015,515000,house,4
3/7/2015,529000,house,4
3/7/2015,615000,house,4
3/7/2015,796000,house,4
3/7/2015,855000,house,5
3/8/2015,380000,house,3
3/8/2015,445000,house,3
3/8/2015,490000,house,4
3/8/2015,495000,house,4
3/8/2015,510000,house,4
3/8/2015,535000,house,4
3/8/2015,560000,house,4
3/9/2015,378000,house,3
3/9/2015,428000,house,3
3/9/2015,450000,house,3
3/9/2015,470000,house,3
3/9/2015,518000,house,4
3/9/2015,575000,house,5
3/9/2015,610000,house,4
3/9/2015,635000,house,4
3/10/2015,416500,house,3
3/10/2015,710000,house,3
3/13/2015,405000,house,3
3/13/2015,435000,house,4
3/13/2015,490000,house,4
3/13/2015,590000,house,4
3/14/2015,433500,house,3
3/14/2015,495000,house,4
3/14/2015,651000,house,5
3/15/2015,350000,house,3
3/15/2015,366000,house,3
3/15/2015,445000,house,3
3/15/2015,450000,house,3
3/15/2015,458000,house,3
3/15/2015,505000,house,3
3/15/2015,560000,house,4
3/15/2015,803000,house,3
3/16/2015,405250,house,3
3/16/2015,422000,house,3
3/16/2015,500000,house,4
3/16/2015,615000,house,4
3/16/2015,632000,house,3
3/16/2015,1980000,house,4
3/17/2015,440000,house,3
3/17/2015,455000,house,4
3/17/2015,470000,house,3
3/17/2015,520000,house,3
3/17/2015,680000,house,4
3/17/2015,820000,house,3
3/17/2015,905000,house,4
3/19/2015,295000,house,1
3/19/2015,385000,house,3
3/19/2015,390000,house,1
3/19/2015,490000,house,3
3/19/2015,510000,house,3
3/19/2015,540000,house,4
3/19/2015,561000,house,4
3/19/2015,750000,house,3
3/19/2015,970000,house,2
3/19/2015,1060000,house,4
3/20/2015,377500,house,3
3/20/2015,410000,house,4
3/20/2015,420000,house,3
3/20/2015,660000,house,4
3/21/2015,380000,house,3
3/21/2015,399000,house,3
3/21/2015,475000,house,3
3/21/2015,475500,house,3
3/21/2015,590000,house,3
3/22/2015,420000,house,4
3/22/2015,425000,house,2
3/22/2015,480000,house,3
3/22/2015,540000,house,3
3/22/2015,625000,house,4
3/22/2015,870000,house,4
3/23/2015,380000,house,3
3/23/2015,389000,house,3
3/23/2015,405000,house,3
3/23/2015,435000,house,3
3/23/2015,532000,house,3
3/23/2015,635000,house,4
3/24/2015,600000,house,3
3/24/2015,910000,house,5
3/24/2015,1110000,house,3
3/24/2015,1380000,house,3
3/26/2015,440000,house,3
3/26/2015,443000,house,3
3/26/2015,449000,house,3
3/26/2015,455000,house,3
3/26/2015,760000,house,4
3/27/2015,416000,house,3
3/27/2015,425000,house,3
3/27/2015,452000,house,3
3/27/2015,473000,house,4
3/27/2015,1010000,house,5
3/28/2015,430000,house,3
3/28/2015,475000,house,4
3/28/2015,485000,house,4
3/28/2015,520000,house,5
3/28/2015,607000,house,4
3/28/2015,710000,house,5
3/29/2015,355000,house,2
3/29/2015,480000,house,3
3/29/2015,510000,house,3
3/29/2015,573000,house,4
3/29/2015,614000,house,3
3/29/2015,632500,house,3
3/29/2015,640000,house,4
3/29/2015,811000,house,4
3/29/2015,880000,house,4
3/30/2015,400000,house,3
3/30/2015,490000,house,3
3/30/2015,499000,house,4
3/30/2015,535000,house,4
3/30/2015,565000,house,4
3/30/2015,585000,house,5
3/30/2015,640000,house,4
3/30/2015,1525000,house,4
3/31/2015,435000,house,3
3/31/2015,450000,house,3
3/31/2015,460000,house,3
3/31/2015,485000,house,3
3/31/2015,562000,house,3
3/31/2015,1045000,house,3
4/2/2015,425000,house,3
4/2/2015,430000,house,3
4/2/2015,495000,house,4
4/2/2015,528000,house,4
4/3/2015,366000,house,3
4/3/2015,464000,house,4
4/3/2015,610000,house,4
4/3/2015,611000,house,3
4/4/2015,375000,house,3
4/4/2015,390000,house,3
4/4/2015,394000,house,3
4/4/2015,396991,house,3
4/4/2015,397500,house,1
4/4/2015,419000,house,3
4/4/2015,450000,house,4
4/4/2015,470000,house,3
4/4/2015,496000,house,4
4/4/2015,547000,house,3
4/5/2015,365000,house,3
4/5/2015,371000,house,3
4/5/2015,565000,house,3
4/5/2015,605000,house,4
4/5/2015,657500,house,5
4/5/2015,720000,house,4
4/5/2015,735000,house,4
4/5/2015,937500,house,5
4/5/2015,1295000,house,5
4/6/2015,963000,house,3
4/10/2015,380000,house,3
4/10/2015,411000,house,3
4/10/2015,415000,house,3
4/10/2015,442000,house,3
4/10/2015,540000,house,4
4/11/2015,398000,house,1
4/11/2015,416000,house,3
4/11/2015,470500,house,3
4/11/2015,535000,house,3
4/11/2015,550000,house,4
4/11/2015,615000,house,4
4/11/2015,620000,house,3
4/11/2015,869777,house,4
4/12/2015,480000,house,3
4/12/2015,520000,house,3
4/12/2015,680000,house,3
4/13/2015,395000,house,3
4/13/2015,450000,house,3
4/13/2015,460000,house,3
4/13/2015,600000,house,3
4/14/2015,395000,house,4
4/14/2015,510000,house,3
4/14/2015,900000,house,5
4/14/2015,901000,house,3
4/14/2015,960000,house,2
4/16/2015,445000,house,4
4/16/2015,445000,house,3
4/16/2015,625000,house,3
4/17/2015,480000,house,3
4/17/2015,522000,house,4
4/17/2015,575000,house,3
4/17/2015,610000,house,4
4/17/2015,690000,house,4
4/18/2015,314950,house,1
4/18/2015,395000,house,3
4/18/2015,500000,house,3
4/18/2015,627000,house,4
4/19/2015,374000,house,3
4/19/2015,400000,house,3
4/19/2015,420000,house,3
4/19/2015,467500,house,3
4/19/2015,487000,house,4
4/19/2015,531750,house,3
4/19/2015,553500,house,4
4/19/2015,653000,house,4
4/20/2015,423000,house,3
4/20/2015,440000,house,3
4/20/2015,490000,house,4
4/20/2015,520000,house,3
4/20/2015,520000,house,4
4/21/2015,440000,house,5
4/21/2015,499000,house,3
4/23/2015,365000,house,3
4/23/2015,435000,house,3
4/23/2015,525000,house,4
